timestamp,pred_open,pred_high,pred_low,pred_close,pred_volume,amount,actual_open,actual_high,actual_low,actual_close,close_error,absolute_error,squared_error
2023-03-03,17612.793,17765.068,17630.44,17804.115,292556.2,5.0235827e+09,17451.25,17644.75,17427.69921875,17594.349609375,209.765625,209.765625,44001.617431640625
2023-03-06,17538.77,17727.227,17624.04,17701.17,269449.5,4.6917494e+09,17680.349609375,17799.94921875,17671.94921875,17711.44921875,-10.279296875,10.279296875,105.66394424438477
2023-03-08,17622.121,17626.863,17602.412,17646.006,238859.6,4.1882025e+09,17665.75,17766.5,17602.25,17754.400390625,-108.39453125,108.39453125,11749.374404907227
2023-03-09,17722.283,17865.5,17790.912,17918.586,234471.6,4.1040271e+09,17772.05078125,17772.349609375,17573.599609375,17589.599609375,328.986328125,328.986328125,108232.00409317017
2023-03-10,17845.836,17887.115,17824.299,17937.957,279483.16,4.858911e+09,17443.80078125,17451.5,17324.349609375,17412.900390625,525.056640625,525.056640625,275684.4758644104
2023-03-13,17304.629,17688.85,17422.78,17623.994,299148.5,5.067686e+09,17421.900390625,17529.900390625,17113.44921875,17154.30078125,469.693359375,469.693359375,220611.8518409729
2023-03-14,17213.377,17281.05,16990.66,17320.336,266935.16,4.6165494e+09,17160.55078125,17224.650390625,16987.099609375,17043.30078125,277.03515625,277.03515625,76748.47779846191
2023-03-15,17389.55,17577.58,17387.215,17590.385,260018.36,4.5115177e+09,17166.44921875,17211.349609375,16938.900390625,16972.150390625,618.234375,618.234375,382213.7424316406
2023-03-16,17355.617,17348.031,17168.912,17237.357,256485.97,4.470358e+09,16994.650390625,17062.44921875,16850.150390625,16985.599609375,251.7578125,251.7578125,63381.996154785156
2023-03-17,17178.332,17241.693,17033.998,17333.795,246556.97,4.2934664e+09,17111.80078125,17145.80078125,16958.150390625,17100.05078125,233.744140625,233.744140625,54636.323276519775
2023-03-20,17347.258,17348.205,17385.24,17374.842,244604.5,4.2784732e+09,17066.599609375,17066.599609375,16828.349609375,16988.400390625,386.44140625,386.44140625,149336.96046447754
2023-03-21,17267.025,17754.812,17229.652,17299.572,279892.97,4.863301e+09,17060.400390625,17127.69921875,17016.0,17107.5,192.072265625,192.072265625,36891.75522232056
2023-03-22,17253.336,17475.107,17139.713,17314.611,311905.6,5.28003e+09,17177.44921875,17207.25,17107.849609375,17151.900390625,162.7109375,162.7109375,26474.849182128906
2023-03-23,17371.82,17343.098,17455.879,17451.248,247165.83,4.2990705e+09,17097.400390625,17205.400390625,17045.30078125,17076.900390625,374.34765625,374.34765625,140136.16773986816
2023-03-24,17410.47,17767.5,17523.467,17707.35,333245.78,5.666227e+09,17076.19921875,17109.44921875,16917.349609375,16945.05078125,762.298828125,762.298828125,581099.5033607483
2023-03-27,17782.408,17934.055,17751.467,17916.266,285084.7,4.9509965e+09,16984.30078125,17091.0,16918.55078125,16985.69921875,930.56640625,930.56640625,865953.83644104
2023-03-28,17742.01,17811.861,17603.604,17696.568,261233.77,4.563605e+09,17031.75,17061.75,16913.75,16951.69921875,744.869140625,744.869140625,554830.036655426
2023-03-29,17720.855,17935.395,17824.453,18017.41,266009.16,4.5297367e+09,16977.30078125,17126.150390625,16940.599609375,17080.69921875,936.7109375,936.7109375,877427.3804321289
2023-03-31,17916.78,18165.832,17967.28,18103.621,303701.2,5.2376515e+09,17210.349609375,17381.599609375,17204.650390625,17359.75,743.87109375,743.87109375,553344.2041168213
2023-04-03,18010.176,18149.031,17928.932,18004.531,318942.47,5.4891725e+09,17427.94921875,17428.05078125,17312.75,17398.05078125,606.48046875,606.48046875,367818.5589752197
2023-04-05,17776.596,18207.342,17561.232,17666.535,302666.84,5.2264827e+09,17422.30078125,17570.55078125,17402.69921875,17557.05078125,109.484375,109.484375,11986.828369140625
2023-04-06,17657.7,17815.91,17681.506,17840.436,280152.62,4.844422e+09,17533.849609375,17638.69921875,17502.849609375,17599.150390625,241.28515625,241.28515625,58218.526626586914
2023-04-10,17870.941,17895.54,17875.45,17897.518,238732.16,4.2321897e+09,17634.900390625,17694.099609375,17597.94921875,17624.05078125,273.466796875,273.466796875,74784.08899307251
2023-04-11,17687.68,17907.389,17691.863,18029.07,313787.5,5.3341455e+09,17704.80078125,17748.75,17655.150390625,17722.30078125,306.76953125,306.76953125,94107.54530334473
2023-04-12,18152.268,18283.576,17901.314,18136.121,346112.72,5.855874e+09,17759.55078125,17825.75,17717.25,17812.400390625,323.720703125,323.720703125,104795.09363174438
2023-04-13,18122.492,18249.324,17958.566,18177.857,369729.66,6.272413e+09,17807.30078125,17842.150390625,17729.650390625,17828.0,349.857421875,349.857421875,122400.21564102173
2023-04-17,18096.057,18063.39,18080.082,18031.826,245590.1,4.2817262e+09,17863.0,17863.0,17574.05078125,17706.849609375,324.9765625,324.9765625,105609.7661743164
2023-04-18,18052.97,18055.996,17736.89,17668.33,243982.69,4.2486367e+09,17766.599609375,17766.599609375,17610.19921875,17660.150390625,8.1796875,8.1796875,66.90728759765625
2023-04-19,17370.182,17770.67,17263.504,17500.621,315722.75,5.420083e+09,17653.349609375,17666.150390625,17579.849609375,17618.75,-118.12890625,118.12890625,13954.438491821289
2023-04-20,17468.904,17396.53,17444.932,17377.08,235621.88,4.1193152e+09,17638.599609375,17684.44921875,17584.349609375,17624.44921875,-247.369140625,247.369140625,61191.491733551025
2023-04-21,17253.309,17657.428,17317.723,17496.352,346220.5,5.520486e+09,17639.75,17663.19921875,17553.94921875,17624.05078125,-127.69921875,127.69921875,16307.090469360352
2023-04-24,17483.477,17407.076,17515.256,17417.191,233924.95,4.0257042e+09,17707.55078125,17754.5,17612.5,17743.400390625,-326.208984375,326.208984375,106412.301486969
2023-04-25,16757.32,16988.053,16215.631,17079.469,308121.38,5.129357e+09,17761.55078125,17807.44921875,17716.849609375,17769.25,-689.78125,689.78125,475798.1728515625
2023-04-26,17002.605,16994.908,16994.977,17045.346,237311.73,4.1131036e+09,17767.30078125,17827.75,17711.19921875,17813.599609375,-768.25390625,768.25390625,590214.0644683838
2023-04-27,16691.568,17255.537,16017.122,17273.54,322247.47,5.5287066e+09,17813.099609375,17931.599609375,17797.900390625,17915.05078125,-641.51171875,641.51171875,411537.2852935791
2023-04-28,17238.328,17446.523,17045.828,17190.945,373742.66,6.2537697e+09,17950.400390625,18089.150390625,17885.30078125,18065.0,-874.0546875,874.0546875,763971.5967407227
2023-05-02,16895.262,17739.805,15896.584,17350.059,315251.62,5.216473e+09,18124.80078125,18180.25,18101.75,18147.650390625,-797.591796875,797.591796875,636152.6744422913
2023-05-03,17463.1,17669.732,17448.527,17741.574,279738.2,4.803631e+09,18113.80078125,18116.349609375,18042.400390625,18089.849609375,-348.275390625,348.275390625,121295.74771499634
2023-05-04,17764.424,17815.621,17741.188,17855.344,275131.75,4.748874e+09,18081.0,18267.44921875,18066.69921875,18255.80078125,-400.45703125,400.45703125,160365.83387756348
2023-05-05,16879.06,17121.21,16968.787,17017.467,328806.88,5.5011773e+09,18117.30078125,18216.94921875,18055.44921875,18069.0,-1051.533203125,1051.533203125,1105722.0772743225
2023-05-08,17353.81,17983.473,17303.223,17842.492,359251.2,5.997953e+09,18120.599609375,18286.94921875,18100.30078125,18264.400390625,-421.908203125,421.908203125,178006.53186416626
2023-05-09,17313.709,17346.861,17049.57,17209.113,326022.6,5.443127e+09,18303.400390625,18344.19921875,18229.650390625,18265.94921875,-1056.8359375,1056.8359375,1116902.198791504
2023-05-10,17102.152,17200.492,17032.275,17336.365,238156.42,4.1583398e+09,18313.599609375,18326.75,18211.94921875,18315.099609375,-978.734375,978.734375,957920.9768066406
2023-05-11,17397.445,17598.908,17448.941,17701.914,271131.9,4.6786883e+09,18357.80078125,18389.69921875,18270.400390625,18297.0,-595.0859375,595.0859375,354127.2730102539
2023-05-12,17634.02,17513.598,17405.107,17398.123,247734.4,4.313016e+09,18273.75,18342.75,18194.55078125,18314.80078125,-916.677734375,916.677734375,840298.068698883
2023-05-15,17670.227,17771.152,17774.729,17893.162,222972.73,3.9037883e+09,18339.30078125,18458.900390625,18287.900390625,18398.849609375,-505.6875,505.6875,255719.84765625
2023-05-16,17843.416,17800.99,17770.62,17767.318,234497.48,4.1265426e+09,18432.349609375,18432.349609375,18264.349609375,18286.5,-519.181640625,519.181640625,269549.57596206665
2023-05-17,17791.066,17870.19,17858.248,17874.639,202752.94,3.5934346e+09,18300.44921875,18309.0,18115.349609375,18181.75,-307.111328125,307.111328125,94317.36786270142
2023-05-18,17825.484,17819.162,17796.8,17807.129,231587.4,4.0773934e+09,18287.5,18297.19921875,18104.849609375,18129.94921875,-322.8203125,322.8203125,104212.95416259766
2023-05-19,17776.486,17920.361,17702.387,17830.035,257260.6,4.4502636e+09,18186.150390625,18218.099609375,18060.400390625,18203.400390625,-373.365234375,373.365234375,139401.59823989868
2023-05-22,17606.367,17693.66,17622.395,17757.498,220374.6,3.8718254e+09,18201.099609375,18335.25,18178.849609375,18314.400390625,-556.90234375,556.90234375,310140.22047424316
2023-05-23,17802.861,18074.021,17504.895,17579.018,242976.61,4.2200556e+09,18362.900390625,18419.75,18324.19921875,18348.0,-768.982421875,768.982421875,591333.9651527405
2023-05-24,17689.314,17780.271,17724.678,17850.084,238906.62,4.1604984e+09,18294.80078125,18392.599609375,18262.94921875,18285.400390625,-435.31640625,435.31640625,189500.37355041504
2023-05-25,17774.762,17862.19,17804.285,17955.64,278473.44,4.8208614e+09,18268.900390625,18338.099609375,18202.400390625,18321.150390625,-365.509765625,365.509765625,133597.38876724243
2023-05-26,18014.674,18228.031,17826.732,17649.88,248119.69,4.3243663e+09,18368.349609375,18508.55078125,18333.150390625,18499.349609375,-849.46875,849.46875,721597.1572265625
2023-05-29,17651.85,17655.863,17647.809,17675.15,237216.12,4.154607e+09,18619.150390625,18641.19921875,18581.25,18598.650390625,-923.5,923.5,852852.25
2023-05-30,17557.684,17609.096,17477.012,17472.764,262770.16,4.5522775e+09,18606.650390625,18662.44921875,18575.5,18633.849609375,-1161.0859375,1161.0859375,1348120.554260254
2023-05-31,17392.596,17468.104,17511.674,17626.486,225086.25,3.9652319e+09,18594.19921875,18603.900390625,18483.849609375,18534.400390625,-907.9140625,907.9140625,824307.9448852539
2023-06-01,17542.193,17490.182,17505.268,17490.947,231324.19,4.070781e+09,18579.400390625,18580.30078125,18464.55078125,18487.75,-996.802734375,996.802734375,993615.6912574768
2023-06-02,17520.59,17500.508,17509.043,17454.564,249890.31,4.334698e+09,18550.849609375,18573.69921875,18478.400390625,18534.099609375,-1079.53515625,1079.53515625,1165396.153579712
2023-06-05,17329.297,17352.475,17144.633,17279.832,293265.3,4.9997553e+09,18612.0,18640.150390625,18582.80078125,18593.849609375,-1314.017578125,1314.017578125,1726642.1956214905
2023-06-06,17240.854,17339.914,17317.535,17322.928,275357.4,4.7583964e+09,18600.80078125,18622.75,18531.599609375,18599.0,-1276.072265625,1276.072265625,1628360.4270973206
2023-06-07,17202.016,17653.361,16927.504,17177.87,285466.22,4.8159503e+09,18665.599609375,18738.94921875,18636.0,18726.400390625,-1548.53125,1548.53125,2397949.0322265625
2023-06-08,15890.3955,16139.593,15265.143,15791.811,428063.44,6.9685033e+09,18725.349609375,18777.900390625,18615.599609375,18634.55078125,-2842.740234375,2842.740234375,8081172.04013443
2023-06-09,15292.13,15363.548,14834.737,14962.296,353188.78,5.800201e+09,18655.900390625,18676.650390625,18555.400390625,18563.400390625,-3601.1044921875,3601.1044921875,12967953.563652992
2023-06-12,14850.82,15072.768,14698.271,14891.533,381903.94,6.0742784e+09,18595.05078125,18633.599609375,18559.75,18601.5,-3709.966796875,3709.966796875,13763853.633914948
2023-06-13,14818.727,15058.837,14698.367,14857.273,416815.16,6.613693e+09,18631.80078125,18728.900390625,18631.80078125,18716.150390625,-3858.876953125,3858.876953125,14890931.339359283
2023-06-14,14576.648,14730.854,14464.131,14610.816,434759.47,6.8432983e+09,18744.599609375,18769.69921875,18690.0,18755.900390625,-4145.083984375,4145.083984375,17181721.237522125
2023-06-15,14351.797,14470.5625,14190.175,14265.783,450239.0,7.0737746e+09,18774.44921875,18794.099609375,18669.05078125,18688.099609375,-4422.31640625,4422.31640625,19556882.396987915
2023-06-16,13763.67,13774.277,13935.591,13815.57,342668.1,5.557915e+09,18723.30078125,18864.69921875,18710.5,18826.0,-5010.4296875,5010.4296875,25104405.653381348
2023-06-19,13311.048,13371.741,13514.714,13484.794,368436.03,5.8957716e+09,18873.30078125,18881.44921875,18719.150390625,18755.44921875,-5270.6552734375,5270.6552734375,27779807.011414528
2023-06-20,13299.091,13393.255,13458.614,13434.402,351056.8,5.575619e+09,18752.349609375,18839.69921875,18660.650390625,18816.69921875,-5382.296875,5382.296875,28969119.650634766
2023-06-21,13136.712,13597.982,13443.311,13740.809,355672.66,5.624407e+09,18849.400390625,18875.900390625,18794.849609375,18856.849609375,-5116.041015625,5116.041015625,26173875.67355728
2023-06-22,13992.764,14434.001,14023.277,14340.213,418878.9,6.7061473e+09,18853.599609375,18886.599609375,18759.5,18771.25,-4431.037109375,4431.037109375,19634089.864658356
2023-06-23,14268.415,14528.518,14189.709,14386.282,425239.94,6.876046e+09,18741.849609375,18756.400390625,18647.099609375,18665.5,-4279.2177734375,4279.2177734375,18311704.752503395
2023-06-26,14734.725,15051.036,14235.33,14899.829,417733.88,6.741006e+09,18682.349609375,18722.05078125,18646.69921875,18691.19921875,-3791.3701171875,3791.3701171875,14374487.365502357
2023-06-27,15169.914,15391.306,15232.474,15344.052,345443.1,5.810329e+09,18748.55078125,18829.25,18714.25,18817.400390625,-3473.3486328125,3473.3486328125,12064150.725060463
2023-06-28,15582.206,15805.781,15439.777,15587.236,353380.0,5.9920097e+09,18908.150390625,19011.25,18861.349609375,18972.099609375,-3384.86328125,3384.86328125,11457299.432754517
